CUSTOMER_ID,CHURN_PROBABILITY,CHURN_LABEL,CLIENT_TO_CONTACT,DISCOUNT
C110863,0.8042892604046727,LEAVE,YES,92.0
C110866,0.4321056315341453,STAY,NO,0.0
C110873,0.902091173056639,LEAVE,YES,69.0
C110875,0.8035960370090176,LEAVE,YES,66.5
C110885,0.7148621989452221,LEAVE,YES,98.0
C110887,0.8998967729480705,LEAVE,YES,96.0
C110891,0.32503249641898974,STAY,NO,0.0
C110892,0.864230185477966,LEAVE,YES,62.5
C110896,0.3357011935282865,STAY,NO,0.0
C110900,0.5559365459780253,LEAVE,YES,102.0
C110904,0.18584024216885997,STAY,NO,0.0
C110908,0.5343664631072796,LEAVE,YES,60.53637313016091
C110911,0.6712279715212738,LEAVE,YES,87.0
C110912,0.8264586996496437,LEAVE,YES,64.0
C110914,0.30900062794537186,STAY,NO,0.0
C110915,0.8325520561638469,LEAVE,YES,63.5
C110918,0.7461525385335513,LEAVE,YES,69.5
C110919,0.5337326979581457,LEAVE,YES,47.64313137947973
C110923,0.8557495500443816,LEAVE,YES,71.5
C110928,0.7096407304869158,LEAVE,YES,68.0
C110932,0.7614050983981069,LEAVE,YES,103.0
C110933,0.8218095960913,LEAVE,YES,48.0
C110934,0.7373690850478252,LEAVE,YES,111.0
C110936,0.7349302430118603,LEAVE,YES,86.0
C110939,0.6849786404695531,LEAVE,YES,76.5
C110940,0.7047252066527687,LEAVE,YES,36.5
C110941,0.4171196724732515,STAY,NO,0.0
C110942,0.44446183405681106,STAY,NO,0.0
C110943,0.20486159000468623,STAY,NO,0.0
C110948,0.612883703635024,LEAVE,YES,53.0
C110953,0.7224471009751996,LEAVE,YES,61.0
C110955,0.8160472441741281,LEAVE,YES,56.5
C110965,0.7384797697778072,LEAVE,YES,49.0
C110971,0.8796703066364687,LEAVE,YES,112.0
C110976,0.87615749393162,LEAVE,YES,69.0
C110978,0.8414557795400496,LEAVE,YES,50.5
C110982,0.439386961520876,STAY,NO,0.0
C110984,0.902302818430104,LEAVE,YES,60.5
C110993,0.3751720447944215,STAY,NO,0.0
C110997,0.541314850041577,LEAVE,YES,83.10615420715123
C110998,0.9022180509003921,LEAVE,YES,90.5
C111001,0.703072058303733,LEAVE,YES,66.5
C111002,0.686020791070192,LEAVE,YES,130.5
C111003,0.24209530875521734,STAY,NO,0.0
C111004,0.9161326762474087,LEAVE,YES,90.0
C111006,0.4146962903961383,STAY,NO,0.0
C111008,0.4536227899636766,STAY,NO,0.0
C111009,0.7206031552892007,LEAVE,YES,55.0
C111014,0.7997938907506934,LEAVE,YES,142.5
C111015,0.6203890285472506,LEAVE,YES,101.5
C111018,0.5927775355569236,LEAVE,YES,94.0
C111022,0.6967168171052689,LEAVE,YES,43.0
C111028,0.8088636125097172,LEAVE,YES,91.0
C111040,0.8761529362767126,LEAVE,YES,70.5
C111041,0.7755394210728482,LEAVE,YES,43.0
C111045,0.8374749735611455,LEAVE,YES,124.0
C111050,0.7488470638408791,LEAVE,YES,38.0
C111052,0.6531867403586745,LEAVE,YES,62.0
C111053,0.620671205791116,LEAVE,YES,92.0
C111060,0.8516065259127182,LEAVE,YES,110.5
C111064,0.28287784293360546,STAY,NO,0.0
C111066,0.7624876642612421,LEAVE,YES,60.5
C111069,0.8815220477363519,LEAVE,YES,70.0
C111076,0.2354192168202027,STAY,NO,0.0
C111080,0.31819059879722056,STAY,NO,0.0
C111084,0.9027965179116503,LEAVE,YES,70.5
C111085,0.6417218912960183,LEAVE,YES,78.0
C111094,0.5887113588467339,LEAVE,YES,105.0
C111097,0.5983544242235725,LEAVE,YES,111.0
C111098,0.5898596819031995,LEAVE,YES,124.0
C111099,0.6218450329734885,LEAVE,YES,83.5
C111101,0.47314653399772977,STAY,NO,0.0
C111104,0.4658302383554442,STAY,NO,0.0
C111114,0.7897805803994239,LEAVE,YES,89.0
C111115,0.7673235193442761,LEAVE,YES,86.0
C111116,0.5990268534212879,LEAVE,YES,96.5
C111119,0.7662680484156461,LEAVE,YES,58.5
C111125,0.443703656418306,STAY,NO,0.0
C111126,0.5314778191637467,LEAVE,YES,69.19019505539826
C111127,0.32166040559504105,STAY,NO,0.0
C111128,0.5878888468648412,LEAVE,YES,71.5
C111139,0.3818095808399194,STAY,NO,0.0
C111141,0.8243264056015438,LEAVE,YES,79.0
C111146,0.5056771424664845,LEAVE,YES,49.669902811045176
C111147,0.6656276921638261,LEAVE,YES,77.5
C111150,0.24548123854514847,STAY,NO,0.0
C111151,0.8721149339886514,LEAVE,YES,91.0
C111154,0.7615149061040846,LEAVE,YES,99.0
C111157,0.7327896522268499,LEAVE,YES,78.0
C111165,0.4283355743248155,STAY,NO,0.0
C111168,0.8691456557609508,LEAVE,YES,68.0
C111171,0.5887119045746559,LEAVE,YES,78.5
C111179,0.7423481597760875,LEAVE,YES,78.0
C111180,0.6870529892132431,LEAVE,YES,68.0
C111181,0.6828722729233344,LEAVE,YES,53.0
C111185,0.18592106388113322,STAY,NO,0.0
C111188,0.5316977425232241,LEAVE,YES,80.3886162289481
C111191,0.7438478821660603,LEAVE,YES,78.0
C111192,0.8517125909884155,LEAVE,YES,136.5
C111193,0.43407697400615364,STAY,NO,0.0
C111208,0.8582321410631063,LEAVE,YES,65.5
C111211,0.14540795967628645,STAY,NO,0.0
C111215,0.8474067253029836,LEAVE,YES,106.0
C111229,0.9403048397313131,LEAVE,YES,77.0
C111238,0.9436807766678784,LEAVE,YES,85.0
C111252,0.8714463796096051,LEAVE,YES,63.0
C111256,0.5898596819031995,LEAVE,YES,101.5
C111259,0.6660940647969336,LEAVE,YES,67.0
C111260,0.5205879252391706,LEAVE,YES,98.2822884497475
C111273,0.7517414285132606,LEAVE,YES,49.5
C111278,0.6846767767377281,LEAVE,YES,83.5
C111284,0.6350457436814863,LEAVE,YES,74.0
C111295,0.6274678791497305,LEAVE,YES,75.0
C111301,0.45203594215578907,STAY,NO,0.0
C111309,0.9456401682153271,LEAVE,YES,42.0
C111311,0.7291064939827414,LEAVE,YES,63.0
C111315,0.7633036952426459,LEAVE,YES,86.5
C111316,0.8085149703917389,LEAVE,YES,52.5
C111320,0.8134877510406107,LEAVE,YES,32.0
C111321,0.8351015478475482,LEAVE,YES,86.0
C111326,0.18833756808771937,STAY,NO,0.0
C111327,0.17429764160930608,STAY,NO,0.0
C111337,0.8013921480997112,LEAVE,YES,51.0
C111338,0.6468622096358074,LEAVE,YES,91.0
C111339,0.7452463443532936,LEAVE,YES,88.0
C111357,0.5389787037003831,LEAVE,YES,67.07395462915478
C111359,0.7162731295226945,LEAVE,YES,40.0
C111361,0.585348084943571,LEAVE,YES,91.0
C111362,0.9604265338381862,LEAVE,YES,43.5
C111364,0.9597516953743074,LEAVE,YES,58.0
C111365,0.6931132733371013,LEAVE,YES,52.0
C111369,0.37586097188949574,STAY,NO,0.0
C111372,0.4913688130615048,STAY,NO,0.0
C111376,0.3329702972701227,STAY,NO,0.0
C111379,0.5214417851725385,LEAVE,YES,81.77375419036677
C111380,0.7976485771600201,LEAVE,YES,71.5
C111389,0.7557517216015283,LEAVE,YES,88.0
C111391,0.1938601240773079,STAY,NO,0.0
C111393,0.7327992626677311,LEAVE,YES,91.0
C111394,0.1653938427173783,STAY,NO,0.0
C111395,0.8756766441455046,LEAVE,YES,107.5
C111398,0.4728525201019911,STAY,NO,0.0
C111399,0.39444889744716516,STAY,NO,0.0
C111404,0.8578414497121196,LEAVE,YES,56.5
C111407,0.34641273903431974,STAY,NO,0.0
C111408,0.9014370288638802,LEAVE,YES,59.5
C111419,0.8569409549247585,LEAVE,YES,47.0
C111420,0.5921337085927687,LEAVE,YES,108.5
C111429,0.4480094448448881,STAY,NO,0.0
C111436,0.5181922202439102,LEAVE,YES,83.79279186414774
C111439,0.7549791498055303,LEAVE,YES,49.5
C111441,0.29748331100822495,STAY,NO,0.0
C111443,0.7657063256696197,LEAVE,YES,60.0
C111451,0.6534775499041754,LEAVE,YES,64.0
C111453,0.8250645828886358,LEAVE,YES,86.0
C111455,0.8066801777289615,LEAVE,YES,63.5
C111461,0.5844905163291417,LEAVE,YES,132.5
C111465,0.40352395262571056,STAY,NO,0.0
C111466,0.780135543177751,LEAVE,YES,79.0
C111472,0.8229748036417904,LEAVE,YES,77.5
C111476,0.9211166490095949,LEAVE,YES,59.0
C111485,0.7952846272893889,LEAVE,YES,70.5
C111489,0.8840274464933437,LEAVE,YES,48.5
C111494,0.47856888114750396,STAY,NO,0.0
C111502,0.9309884289027441,LEAVE,YES,81.5
C111506,0.8161295258147024,LEAVE,YES,77.5
C111508,0.7437955134572682,LEAVE,YES,46.5
C111523,0.5668441079689553,LEAVE,YES,44.98387847298867
C111526,0.8004443310499785,LEAVE,YES,68.0
C111527,0.5948754481292693,LEAVE,YES,39.37466219472935
C111532,0.28614413960858953,STAY,NO,0.0
C111542,0.6873314399044439,LEAVE,YES,89.5
C111543,0.7237134653956517,LEAVE,YES,87.5
C111544,0.9547273487765999,LEAVE,YES,83.5
C111550,0.8777681224635242,LEAVE,YES,111.5
C111552,0.8042469476600219,LEAVE,YES,73.5
C111553,0.7172076797529235,LEAVE,YES,74.0
C111557,0.4345252687408299,STAY,NO,0.0
C111559,0.6815612140342264,LEAVE,YES,49.0
C111562,0.8993995466272896,LEAVE,YES,57.0
C111570,0.8871833860415427,LEAVE,YES,86.5
C111571,0.5701531203024235,LEAVE,YES,97.0
C111573,0.7918568209252879,LEAVE,YES,54.0
C111576,0.8748548084560803,LEAVE,YES,92.5
C111578,0.2866603393886851,STAY,NO,0.0
C111581,0.845762999665822,LEAVE,YES,127.0
C111584,0.19442355844923484,STAY,NO,0.0
C111586,0.4629163219762633,STAY,NO,0.0
C111587,0.6082958803453827,LEAVE,YES,70.0
C111592,0.5635776853916358,LEAVE,YES,86.0
C111593,0.7469314184777699,LEAVE,YES,56.0
C111595,0.49794172890996663,STAY,NO,0.0
C111600,0.5749995728336121,LEAVE,YES,68.5
C111606,0.687849165796203,LEAVE,YES,55.0
C111608,0.12955689468820933,STAY,NO,0.0
C111615,0.8840542176924742,LEAVE,YES,91.0
C111616,0.9122156120727641,LEAVE,YES,59.5
C111618,0.7151288081970407,LEAVE,YES,84.0
C111621,0.5437596888472213,LEAVE,YES,72.10771301593041
C111622,0.48635161683188805,STAY,NO,0.0
C111625,0.8460791694097182,LEAVE,YES,34.0
C111629,0.7407303021328734,LEAVE,YES,87.5
C111631,0.4119013938446453,STAY,NO,0.0
C111632,0.3611441423983516,STAY,NO,0.0
C111633,0.25160656696104816,STAY,NO,0.0
C111638,0.8708957056045964,LEAVE,YES,66.0
C111645,0.47081552055144604,STAY,NO,0.0
C111649,0.829726426326963,LEAVE,YES,56.5
C111651,0.7302587173074155,LEAVE,YES,71.0
C111661,0.811454877545691,LEAVE,YES,91.5
C111671,0.2665570322709807,STAY,NO,0.0
C111673,0.7078380089979814,LEAVE,YES,53.0
C111677,0.36325590313455064,STAY,NO,0.0
C111680,0.8450012903823881,LEAVE,YES,126.0
C111681,0.5151393831220651,LEAVE,YES,86.84620402694824
C111685,0.8511955824715994,LEAVE,YES,113.0
C111695,0.6613769097603239,LEAVE,YES,82.5
C111697,0.8877795008833657,LEAVE,YES,69.0
C111708,0.34397611019807106,STAY,NO,0.0
C111713,0.5233296172715681,LEAVE,YES,101.46920847884401
C111714,0.7129195898454234,LEAVE,YES,75.5
C111719,0.9264770936976766,LEAVE,YES,55.5
C111721,0.2515107684134979,STAY,NO,0.0
C111730,0.8132112540306374,LEAVE,YES,121.5
C111731,0.29608495108144534,STAY,NO,0.0
C111732,0.5661795176784526,LEAVE,YES,29.632566237491687
C111735,0.8627061079280188,LEAVE,YES,97.0
C111740,0.2522571447589829,STAY,NO,0.0
C111747,0.35426438779130237,STAY,NO,0.0
C111750,0.8043890227335916,LEAVE,YES,84.5
C111760,0.32837074794387816,STAY,NO,0.0
C111763,0.7974490594233374,LEAVE,YES,57.0
C111770,0.8021818017626188,LEAVE,YES,70.0
C111775,0.8667704983205513,LEAVE,YES,59.5
C111776,0.8640793794491795,LEAVE,YES,53.5
C111791,0.9577436397565466,LEAVE,YES,72.5
C111792,0.6431983050925162,LEAVE,YES,115.5
C111796,0.6632237396164379,LEAVE,YES,77.5
C111797,0.8030027669629344,LEAVE,YES,66.0
C111799,0.7650781213979,LEAVE,YES,54.5
C111801,0.7829568535877689,LEAVE,YES,80.0
C111806,0.8589705439458405,LEAVE,YES,67.0
C111808,0.7993836228886083,LEAVE,YES,101.0
C111811,0.5436043954665749,LEAVE,YES,106.87494502531361
C111812,0.8218095960913,LEAVE,YES,36.5
C111813,0.8105600012741323,LEAVE,YES,76.5
C111815,0.8532759406415662,LEAVE,YES,79.0
C111825,0.4579439349388971,STAY,NO,0.0
C111830,0.4176361397853027,STAY,NO,0.0
C111833,0.3931967488170714,STAY,NO,0.0
C111837,0.36799094771487967,STAY,NO,0.0
C111838,0.8020977874448834,LEAVE,YES,63.5
C111842,0.8872947375156452,LEAVE,YES,98.0
C111844,0.778223806219162,LEAVE,YES,48.0
C111847,0.5203986663307463,LEAVE,YES,65.97820528428896
C111849,0.9123839479947072,LEAVE,YES,48.0
C111855,0.8677456308869774,LEAVE,YES,85.5
C111856,0.5542516723407674,LEAVE,YES,95.5
C111859,0.33079906655423846,STAY,NO,0.0
C111865,0.40000121334381467,STAY,NO,0.0
C111871,0.755483951899211,LEAVE,YES,52.0
C111872,0.8059373229140118,LEAVE,YES,57.5
C111873,0.42606470673526264,STAY,NO,0.0
C111874,0.4606758367364152,STAY,NO,0.0
C111876,0.2740149089597286,STAY,NO,0.0
C111878,0.7108069647171792,LEAVE,YES,100.5
C111879,0.8819378216631745,LEAVE,YES,89.5
C111881,0.6077976455444412,LEAVE,YES,92.5
C111882,0.8055123181109317,LEAVE,YES,77.0
C111885,0.1320263886202687,STAY,NO,0.0
C111889,0.9489711500274894,LEAVE,YES,60.5
C111893,0.9503717026367797,LEAVE,YES,57.0
C111895,0.5105715183528556,LEAVE,YES,115.60059351480248
C111896,0.5891964636463978,LEAVE,YES,60.5
C111900,0.2476207489693168,STAY,NO,0.0
C111908,0.6140219132611715,LEAVE,YES,54.5
C111913,0.438839633851891,STAY,NO,0.0
C111914,0.8979189537429937,LEAVE,YES,71.0
C111915,0.42242345058906383,STAY,NO,0.0
C111916,0.8932986928517294,LEAVE,YES,64.5
C111917,0.4744451228357289,STAY,NO,0.0
C111923,0.3972188613924399,STAY,NO,0.0
C111925,0.3378169575173595,STAY,NO,0.0
C111927,0.7252063137999926,LEAVE,YES,54.5
C111929,0.8370863207648708,LEAVE,YES,56.0
C111931,0.3213978081563928,STAY,NO,0.0
C111932,0.8582321410631063,LEAVE,YES,70.0
C111935,0.4978746800202102,STAY,NO,0.0
C111937,0.7116955830497939,LEAVE,YES,72.5
C111940,0.7412767312996835,LEAVE,YES,54.0
C111942,0.9419126987712814,LEAVE,YES,187.5
C111948,0.4592873556158353,STAY,NO,0.0
C111951,0.7462304849740566,LEAVE,YES,79.0
C111967,0.5429955819634961,LEAVE,YES,77.42228869612286
C111977,0.7344510976067441,LEAVE,YES,77.0
C111980,0.40798452496820825,STAY,NO,0.0
C111982,0.5573192668742494,LEAVE,YES,58.550269825532666
C111988,0.33302027079311014,STAY,NO,0.0
C111991,0.48925547137038716,STAY,NO,0.0
C111993,0.7334113120231466,LEAVE,YES,130.5
C111994,0.9627170840727107,LEAVE,YES,110.5
C111998,0.6660469661052734,LEAVE,YES,53.0
C111999,0.6182377647310632,LEAVE,YES,77.0
C112002,0.4230761134830089,STAY,NO,0.0
C112007,0.6260723498823502,LEAVE,YES,136.5
C112017,0.8215603995576469,LEAVE,YES,52.5
C112022,0.8801286313230471,LEAVE,YES,93.5
C112025,0.7285155783698056,LEAVE,YES,82.0
C112026,0.8182157357601642,LEAVE,YES,63.0
C112028,0.697897041045448,LEAVE,YES,100.0
C112031,0.8598488299264931,LEAVE,YES,74.5
C112034,0.5580162278345607,LEAVE,YES,89.5
C112053,0.49505817189164186,STAY,NO,0.0
C112054,0.7037882967210292,LEAVE,YES,110.0
C112055,0.5184937486177206,LEAVE,YES,82.29188725395426
C112056,0.5991614652875377,LEAVE,YES,81.0
C112065,0.7577207695110618,LEAVE,YES,56.0
C112070,0.8433406793323097,LEAVE,YES,69.0
C112079,0.7366261882496828,LEAVE,YES,66.0
C112081,0.8366861647540415,LEAVE,YES,79.5
C112084,0.17857126420612812,STAY,NO,0.0
C112086,0.6153036566129326,LEAVE,YES,78.0
C112094,0.4692905518837269,STAY,NO,0.0
C112105,0.8920009563972112,LEAVE,YES,57.5
C112108,0.7725236935862669,LEAVE,YES,126.0
C112110,0.6704018986298519,LEAVE,YES,74.0
C112111,0.6757160107511414,LEAVE,YES,53.5
C112119,0.7289254862760022,LEAVE,YES,65.5
C112122,0.7025805481601407,LEAVE,YES,71.5
C112123,0.745305940649029,LEAVE,YES,107.5
C112127,0.7136306035659735,LEAVE,YES,130.0
C112129,0.7476409848799217,LEAVE,YES,152.0
C112133,0.788285461620693,LEAVE,YES,101.0
C112136,0.7864322264396253,LEAVE,YES,49.5
C112144,0.5924299586437085,LEAVE,YES,45.09598615386489
C112147,0.884506118986091,LEAVE,YES,69.0
C112153,0.7251287711934449,LEAVE,YES,64.0
C112154,0.24903522583460197,STAY,NO,0.0
C112157,0.60422068011123,LEAVE,YES,65.0
C112159,0.7459485223056284,LEAVE,YES,145.0
C112162,0.8153721318024055,LEAVE,YES,93.5
C112163,0.17194813102561016,STAY,NO,0.0
C112180,0.3645330008453924,STAY,NO,0.0
C112183,0.3484226552632832,STAY,NO,0.0
C112186,0.8919827864035494,LEAVE,YES,48.0
C112187,0.46617357612071697,STAY,NO,0.0
C112188,0.7154071917758871,LEAVE,YES,70.0
C112192,0.5999438093663015,LEAVE,YES,64.0
C112195,0.8264586996496437,LEAVE,YES,53.5
C112197,0.6696325738303942,LEAVE,YES,92.0
C112199,0.826308759517655,LEAVE,YES,73.0
C112204,0.6454256742339041,LEAVE,YES,77.5
C112209,0.37177485348922257,STAY,NO,0.0
C112213,0.23992826943051496,STAY,NO,0.0
C112228,0.7252063137999926,LEAVE,YES,155.5
C112231,0.39829056511833427,STAY,NO,0.0
C112234,0.8114065873550824,LEAVE,YES,92.0
C112235,0.8416998335551276,LEAVE,YES,92.5
C112241,0.7620074384448896,LEAVE,YES,65.0
C112242,0.5900308516389855,LEAVE,YES,53.133301125371446
C112244,0.7578471306402732,LEAVE,YES,109.5
C112246,0.5848357213785207,LEAVE,YES,71.5
C112247,0.6825831061213155,LEAVE,YES,106.0
C112256,0.4930997675999302,STAY,NO,0.0
C112264,0.7905962917123183,LEAVE,YES,78.0
C112265,0.7364183913373544,LEAVE,YES,65.0
C112266,0.5131862649882342,LEAVE,YES,73.13617492809394
C112268,0.17706535934821882,STAY,NO,0.0
C112276,0.9408196849516033,LEAVE,YES,94.5
C112278,0.6501172749130802,LEAVE,YES,104.0
C112287,0.7652094015405849,LEAVE,YES,135.0
C112291,0.8397269531908816,LEAVE,YES,56.5
C112297,0.5782199510750762,LEAVE,YES,89.0
C112300,0.4265793436744479,STAY,NO,0.0
C112303,0.3575133747838532,STAY,NO,0.0
C112312,0.563696211083936,LEAVE,YES,81.0
C112313,0.9384052738556063,LEAVE,YES,71.5
C112314,0.883995990850746,LEAVE,YES,29.5
C112318,0.8974803300613703,LEAVE,YES,49.5
C112321,0.7068999695893813,LEAVE,YES,105.0
C112330,0.4536498374420195,STAY,NO,0.0
C112339,0.8580995280462322,LEAVE,YES,39.5
C112345,0.8427176753676872,LEAVE,YES,59.5
C112347,0.5831673949991093,LEAVE,YES,107.5
C112349,0.6206692908625259,LEAVE,YES,101.5
C112356,0.8573128335865197,LEAVE,YES,41.5
C112357,0.5831673949991093,LEAVE,YES,81.0
C112360,0.5484308440023159,LEAVE,YES,36.61662174019685
C112361,0.31609880091637654,STAY,NO,0.0
C112364,0.4655543468142147,STAY,NO,0.0
C112370,0.8770065560462988,LEAVE,YES,128.5
C112371,0.9229654296848822,LEAVE,YES,80.5
C112383,0.8352834472056853,LEAVE,YES,53.5
C112388,0.6895320925055215,LEAVE,YES,56.0
C112389,0.6831812250066874,LEAVE,YES,90.0
C112391,0.48135635293245105,STAY,NO,0.0
C112393,0.825438144354803,LEAVE,YES,60.5
C112394,0.6834818672036366,LEAVE,YES,111.5
C112395,0.695434903979481,LEAVE,YES,90.0
C112399,0.8823621119948961,LEAVE,YES,112.0
C112400,0.42128070000330514,STAY,NO,0.0
C112402,0.682029985895974,LEAVE,YES,67.5
C112403,0.38573818242617725,STAY,NO,0.0
C112406,0.5763363734295668,LEAVE,YES,88.0
C112407,0.8877073062119699,LEAVE,YES,102.0
C112409,0.67713227457267,LEAVE,YES,63.0
C112413,0.8458818395854156,LEAVE,YES,65.5
C112416,0.5056771424664845,LEAVE,YES,96.19219991796176
C112418,0.873977482767459,LEAVE,YES,162.0
C112419,0.8292545881093015,LEAVE,YES,84.0
C112424,0.9164296373121916,LEAVE,YES,73.5
C112427,0.7830099475991544,LEAVE,YES,75.0
C112430,0.698522808829745,LEAVE,YES,87.5
C112439,0.4357304624835872,STAY,NO,0.0
C112442,0.23844886894743514,STAY,NO,0.0
C112443,0.5760006566570931,LEAVE,YES,91.5
C112447,0.6837515927817059,LEAVE,YES,67.5
C112452,0.379359546938453,STAY,NO,0.0
C112456,0.7432858293997506,LEAVE,YES,85.0
C112466,0.5817970045926404,LEAVE,YES,78.5
C112471,0.3964654288749398,STAY,NO,0.0
C112485,0.24641670401366061,STAY,NO,0.0
C112489,0.6530569639813671,LEAVE,YES,71.0
C112493,0.6403502882962571,LEAVE,YES,72.0
C112499,0.6521949470251995,LEAVE,YES,99.5
C112505,0.4049944675033718,STAY,NO,0.0
C112507,0.8855793043160063,LEAVE,YES,65.0
C112516,0.5088331167899723,LEAVE,YES,50.55114089800671
C112518,0.8319080694778137,LEAVE,YES,58.5
C112519,0.6107253997224664,LEAVE,YES,96.0
C112522,0.6381790652819174,LEAVE,YES,61.5
C112527,0.4665062197944274,STAY,NO,0.0
C112533,0.5233747565977085,LEAVE,YES,65.36596495007002
C112539,0.9271054978209706,LEAVE,YES,130.0
C112540,0.8714463796096051,LEAVE,YES,93.5
C112541,0.7005081428852187,LEAVE,YES,59.5
C112547,0.6636585109363241,LEAVE,YES,91.0
C112548,0.8355881973665098,LEAVE,YES,123.0
C112550,0.9286515652422506,LEAVE,YES,85.0
C112551,0.8055687612507733,LEAVE,YES,74.5
C112559,0.48360162801189177,STAY,NO,0.0
C112566,0.7715908319317699,LEAVE,YES,63.0
C112573,0.2609005772368671,STAY,NO,0.0
C112578,0.41219288173295104,STAY,NO,0.0
C112579,0.8155900710605143,LEAVE,YES,70.0
C112587,0.9021583030780177,LEAVE,YES,64.0
C112593,0.6015190191284009,LEAVE,YES,71.0
C112599,0.5934487790046111,LEAVE,YES,68.0
C112611,0.5876070399578736,LEAVE,YES,124.0
C112615,0.8494293756032839,LEAVE,YES,55.5
C112616,0.5941520496560927,LEAVE,YES,52.38596521388973
C112622,0.7155958923214745,LEAVE,YES,50.5
C112625,0.4888237823363848,STAY,NO,0.0
C112627,0.6434268977068165,LEAVE,YES,74.5
C112629,0.4633009599757722,STAY,NO,0.0
C112634,0.4757607106044003,STAY,NO,0.0
C112635,0.7998671564889536,LEAVE,YES,65.0
C112637,0.7908314015803684,LEAVE,YES,135.0
C112640,0.6726487981005955,LEAVE,YES,68.5
C112642,0.4321341779449175,STAY,NO,0.0
C112650,0.805525340020264,LEAVE,YES,101.5
C112652,0.8618638429067725,LEAVE,YES,70.5
C112653,0.586975585319043,LEAVE,YES,96.5
C112654,0.8598547596938646,LEAVE,YES,70.5
C112659,0.5820501859006249,LEAVE,YES,40.056315987453736
C112660,0.8519985014915896,LEAVE,YES,48.5
C112661,0.35377229973034796,STAY,NO,0.0
C112667,0.3572294632200186,STAY,NO,0.0
C112668,0.5590163758994462,LEAVE,YES,77.76557101621306
C112671,0.7111596325453279,LEAVE,YES,43.5
C112676,0.9175713007102367,LEAVE,YES,41.5
C112678,0.7764521883245037,LEAVE,YES,63.0
C112680,0.48449304821396477,STAY,NO,0.0
C112681,0.2416153613066683,STAY,NO,0.0
C112684,0.727091702283259,LEAVE,YES,55.0
C112691,0.5935543800802603,LEAVE,YES,74.0
C112697,0.847801041146934,LEAVE,YES,75.0
C112706,0.7680042993753966,LEAVE,YES,88.5
C112708,0.6407484697180038,LEAVE,YES,59.0
C112716,0.7669224046700368,LEAVE,YES,128.0
C112723,0.27315532898281775,STAY,NO,0.0
C112728,0.6847840938975812,LEAVE,YES,41.5
C112729,0.9016014998382497,LEAVE,YES,76.0
C112733,0.37301799416269427,STAY,NO,0.0
C112736,0.6137910734132349,LEAVE,YES,108.5
C112742,0.7500170974028408,LEAVE,YES,114.0
C112750,0.7271843859955424,LEAVE,YES,97.0
C112752,0.2820093216235859,STAY,NO,0.0
C112753,0.7683699937228659,LEAVE,YES,53.0
C112757,0.2304664014037196,STAY,NO,0.0
C112758,0.6112294781542484,LEAVE,YES,72.0
C112762,0.645939541697269,LEAVE,YES,78.0
C112764,0.6415251705349322,LEAVE,YES,64.5
C112767,0.5735172670697514,LEAVE,YES,89.0
C112769,0.46601011832810335,STAY,NO,0.0
C112771,0.7730979729942836,LEAVE,YES,107.0
C112772,0.4146962903961383,STAY,NO,0.0
C112778,0.3303112951319018,STAY,NO,0.0
C112781,0.8262961699432319,LEAVE,YES,94.5
C112783,0.601970494512535,LEAVE,YES,102.0
C112790,0.2181504131845272,STAY,NO,0.0
C112793,0.575917659399393,LEAVE,YES,90.0
C112802,0.5624400929356828,LEAVE,YES,86.5
C112810,0.7069941354511065,LEAVE,YES,78.5
C112812,0.864101537546608,LEAVE,YES,100.5
C112814,0.6103781925245908,LEAVE,YES,123.0
C112820,0.4679042470860794,STAY,NO,0.0
C112828,0.6417131159966828,LEAVE,YES,114.5
C112831,0.1592994170609925,STAY,NO,0.0
C112835,0.8746347925689107,LEAVE,YES,37.5
C112846,0.7904352496449297,LEAVE,YES,47.0
C112849,0.47748292735867587,STAY,NO,0.0
C112851,0.45933290754962824,STAY,NO,0.0
C112853,0.706233623217736,LEAVE,YES,50.5
C112858,0.9055881472730758,LEAVE,YES,142.5
C112861,0.9032566629150325,LEAVE,YES,106.5
C112862,0.5424879062353289,LEAVE,YES,69.20323431035803
C112865,0.853139841076911,LEAVE,YES,89.0
C112868,0.6441748371706713,LEAVE,YES,89.5
C112869,0.3882076804476045,STAY,NO,0.0
C112887,0.2162611665222881,STAY,NO,0.0
C112889,0.8305287166749963,LEAVE,YES,68.5
C112890,0.8970808733579863,LEAVE,YES,60.0
C112895,0.5605607213534961,LEAVE,YES,63.99401521866149
C112904,0.8265502422307466,LEAVE,YES,97.0
C112908,0.5269935727766442,LEAVE,YES,88.02080453645581
C112911,0.6197610587912367,LEAVE,YES,99.5
C112919,0.3232288198892006,STAY,NO,0.0
C112921,0.2877945557483717,STAY,NO,0.0
C112923,0.4744739338095354,STAY,NO,0.0
C112927,0.5010692507084309,LEAVE,YES,47.12189458076112
C112929,0.7055041735371613,LEAVE,YES,106.5
C112935,0.5876795006034293,LEAVE,YES,49.94330906154979
C112937,0.7259459898193691,LEAVE,YES,95.0
C112943,0.8193099032872394,LEAVE,YES,91.5
C112944,0.6932322543129856,LEAVE,YES,75.0
C112947,0.4611848098687853,STAY,NO,0.0
C112948,0.7602611505812518,LEAVE,YES,77.5
C112954,0.8525436380852841,LEAVE,YES,101.0
C112957,0.7868807684077516,LEAVE,YES,81.5
C112958,0.18985713286950764,STAY,NO,0.0
C112962,0.8194829299811304,LEAVE,YES,45.0
C112965,0.7067287016913755,LEAVE,YES,85.5
